transaction_id,transaction_date,customer_id,product_id,product_name,category,quantity,unit_price,discount,region,sales_channel,payment_method
TXN1000914,2025-05-29,CUST001765,P6002,Desk Organizer Set,Office Supplies,2,31.55,0.05,Midwest,Retail Store,Credit Card
TXN1000915,2022-10-12,CUST004157,P6001,Commercial Printer,Office Supplies,3,439.97,0.0,Northeast,Partner,ACH
TXN1000916,2023-01-02,CUST001823,P1001,Laptop Pro 14,Electronics,2,1419.42,0.25,South,Online,PayPal
TXN1000917,2025-11-21,CUST004081,P1002,Wireless Headphones,Electronics,1,171.23,0.25,Northeast,Inside Sales,PayPal
TXN1000918,2025-02-18,CUST010873,P2001,Office Chair,Furniture,6,230.75,0.25,Northeast,Wholesale,Credit Card
TXN1000919,2023-05-10,CUST008167,P3003,Cookware Set,Home & Kitchen,2,272.06,0.0,Northeast,Wholesale,Credit Card
TXN1000920,2024-08-30,CUST007283,P1002,Wireless Headphones,Electronics,5,143.92,0.15,Midwest,Retail Store,Debit Card
TXN1000921,2023-12-19,CUST013950,P5002,Analytics Platform License,Software,1,260.57,0.0,South,Online,Debit Card
TXN1000922,2025-08-23,CUST007750,P4001,Running Shoes,Apparel,1,137.7,0.0,West,Inside Sales,PayPal
TXN1000923,2024-04-21,CUST001221,P3003,Cookware Set,Home & Kitchen,1,263.85,0.1,Northeast,Retail Store,Debit Card
TXN1000924,2024-09-18,CUST005984,P1003,Smartphone Max,Electronics,2,902.7,0.15,Northeast,Retail Store,Debit Card
TXN1000925,2022-09-02,CUST002693,P1004,4K Monitor,Electronics,3,331.58,0.1,South,Online,Credit Card
TXN1000926,2022-12-31,CUST013040,P1003,Smartphone Max,Electronics,1,829.41,0.25,West,Online,Credit Card
TXN1000927,2022-02-21,CUST012271,P5002,Analytics Platform License,Software,7,230.34,0.05,Northeast,Online,Credit Card
TXN1000928,2024-06-03,CUST009292,P4001,Running Shoes,Apparel,1,140.91,0.0,Northeast,Online,Credit Card
TXN1000929,2024-04-24,CUST011211,P4003,Travel Backpack,Apparel,2,103.08,0.1,West,Online,ACH
TXN1000930,2023-04-17,CUST005470,P2001,Office Chair,Furniture,3,262.83,0.05,Northeast,Online,ACH
TXN1000931,2022-12-13,CUST013780,P2002,Standing Desk,Furniture,3,607.18,0.3,South,Partner,PayPal
TXN1000932,2023-11-11,CUST002120,P2003,Bookshelf,Furniture,1,191.26,0.1,South,Partner,Credit Card
TXN1000933,2022-06-27,CUST000447,P5001,Project Management Suite,Software,2,45.59,0.05,Northeast,Inside Sales,Debit Card
TXN1000934,2025-06-25,CUST002580,P5001,Project Management Suite,Software,1,36.9,0.2,International,Online,Debit Card
TXN1000935,2025-05-25,CUST010948,P1003,Smartphone Max,Electronics,1,991.31,0.1,Midwest,Partner,Credit Card
TXN1000936,2024-06-15,CUST006404,P5003,Security Monitoring Plan,Software,4,159.94,0.1,South,Online,Credit Card
TXN1000937,2025-09-05,CUST007465,P1002,Wireless Headphones,Electronics,4,147.75,0.1,South,Wholesale,PayPal
TXN1000938,2024-07-10,CUST007088,P5003,Security Monitoring Plan,Software,3,147.92,0.05,Midwest,Online,Credit Card
TXN1000939,2023-12-22,CUST013767,P1002,Wireless Headphones,Electronics,3,144.1,0.15,West,Inside Sales,Credit Card
TXN1000940,2024-06-21,CUST002372,P1004,4K Monitor,Electronics,3,343.1,0.1,South,Online,Debit Card
TXN1000941,2022-05-31,CUST014073,P5002,Analytics Platform License,Software,1,247.72,0.1,Midwest,Partner,Credit Card
TXN1000942,2022-11-27,CUST002206,P1003,Smartphone Max,Electronics,2,1134.34,0.05,South,Partner,ACH
TXN1000943,2024-04-17,CUST013706,P2003,Bookshelf,Furniture,2,178.66,0.2,Northeast,Wholesale,ACH
TXN1000944,2022-07-09,CUST014826,P3001,Coffee Maker,Home & Kitchen,4,109.49,0.15,South,Online,Credit Card
TXN1000945,2025-04-20,CUST015706,P1004,4K Monitor,Electronics,3,345.77,0.05,Midwest,Online,Credit Card
TXN1000946,2022-10-01,CUST004825,P4003,Travel Backpack,Apparel,2,108.07,0.05,South,Online,Debit Card
TXN1000947,2023-09-29,CUST005810,P5002,Analytics Platform License,Software,1,261.21,0.0,Northeast,Retail Store,Credit Card
TXN1000948,2023-12-16,CUST008635,P5002,Analytics Platform License,Software,3,229.78,0.3,West,Wholesale,Credit Card
TXN1000949,2022-09-14,CUST015719,P2002,Standing Desk,Furniture,6,571.14,0.2,West,Inside Sales,Credit Card
TXN1000950,2022-12-23,CUST007136,P3002,Air Fryer,Home & Kitchen,4,106.48,0.05,West,Online,Invoice
TXN1000951,2023-12-15,CUST009932,P1004,4K Monitor,Electronics,2,347.72,0.05,South,Inside Sales,ACH
TXN1000952,2022-07-01,CUST010636,P1004,4K Monitor,Electronics,1,406.2,0.0,West,Retail Store,Invoice
TXN1000953,2022-10-23,CUST012125,P1003,Smartphone Max,Electronics,3,831.54,0.1,Midwest,Retail Store,Credit Card
TXN1000954,2022-02-14,CUST006923,P5003,Security Monitoring Plan,Software,2,184.48,0.1,South,Retail Store,ACH
TXN1000955,2024-01-13,CUST000074,P5002,Analytics Platform License,Software,4,247.82,0.0,South,Online,PayPal
TXN1000956,2025-05-10,CUST006716,P5001,Project Management Suite,Software,4,43.47,0.15,Midwest,Inside Sales,Credit Card
TXN1000957,2025-04-22,CUST003196,P3002,Air Fryer,Home & Kitchen,1,130.25,0.0,Northeast,Retail Store,Credit Card
TXN1000958,2023-06-28,CUST000942,P3002,Air Fryer,Home & Kitchen,2,150.27,0.0,Northeast,Online,Invoice
TXN1000959,2024-10-23,CUST012802,P3002,Air Fryer,Home & Kitchen,1,139.64,0.25,Midwest,Retail Store,Credit Card
TXN1000960,2025-12-21,CUST011366,P3003,Cookware Set,Home & Kitchen,7,222.07,0.0,West,Online,ACH
TXN1000961,2023-10-05,CUST015007,P3001,Coffee Maker,Home & Kitchen,1,109.57,0.0,Northeast,Retail Store,ACH
TXN1000962,2025-09-22,CUST004518,P1002,Wireless Headphones,Electronics,7,145.13,0.0,South,Retail Store,Invoice
TXN1000963,2025-02-25,CUST008107,P1002,Wireless Headphones,Electronics,5,155.47,0.3,West,Wholesale,Credit Card
TXN1000964,2022-10-10,CUST014174,P5003,Security Monitoring Plan,Software,1,147.31,0.0,South,Online,Credit Card
TXN1000965,2023-11-01,CUST013773,P3002,Air Fryer,Home & Kitchen,2,154.03,0.1,Northeast,Online,Debit Card
TXN1000966,2025-10-15,CUST008178,P6001,Commercial Printer,Office Supplies,2,468.02,0.1,Midwest,Online,Credit Card
TXN1000967,2022-09-27,CUST009626,P1003,Smartphone Max,Electronics,1,921.53,0.25,International,Retail Store,Invoice
TXN1000968,2022-04-17,CUST008936,P3003,Cookware Set,Home & Kitchen,4,195.68,0.0,West,Partner,Debit Card
TXN1000969,2023-02-03,CUST006886,P1003,Smartphone Max,Electronics,2,942.89,0.25,West,Online,Debit Card
TXN1000970,2022-01-10,CUST002710,P1004,4K Monitor,Electronics,3,361.48,0.0,International,Online,Debit Card
TXN1000971,2022-07-30,CUST011489,P1001,Laptop Pro 14,Electronics,6,1400.38,0.3,West,Retail Store,Credit Card
TXN1000972,2023-10-09,CUST015368,P1002,Wireless Headphones,Electronics,2,150.46,0.1,South,Online,Credit Card
TXN1000973,2025-01-28,CUST004272,P5003,Security Monitoring Plan,Software,1,164.84,0.05,West,Online,Debit Card
TXN1000974,2022-11-23,CUST004777,P2001,Office Chair,Furniture,1,230.39,0.0,West,Inside Sales,Invoice
TXN1000975,2025-06-20,CUST015151,P4001,Running Shoes,Apparel,1,134.55,0.2,West,Online,ACH
TXN1000976,2025-12-19,CUST010978,P3001,Coffee Maker,Home & Kitchen,6,109.77,0.0,West,Retail Store,PayPal
TXN1000977,2023-11-24,CUST004555,P2003,Bookshelf,Furniture,7,155.13,0.0,Northeast,Retail Store,Credit Card
TXN1000978,2025-12-23,CUST006555,P3002,Air Fryer,Home & Kitchen,2,125.83,0.15,Midwest,Wholesale,Debit Card
TXN1000979,2024-05-18,CUST009235,P1003,Smartphone Max,Electronics,1,938.54,0.2,West,Online,Credit Card
TXN1000980,2022-04-21,CUST001583,P6002,Desk Organizer Set,Office Supplies,6,33.39,0.0,South,Inside Sales,Credit Card
TXN1000981,2022-07-06,CUST006834,P5001,Project Management Suite,Software,1,39.61,0.15,Northeast,Retail Store,PayPal
TXN1000982,2024-01-26,CUST009592,P4003,Travel Backpack,Apparel,5,91.14,0.0,Northeast,Online,Debit Card
TXN1000983,2025-10-03,CUST015626,P3001,Coffee Maker,Home & Kitchen,1,117.88,0.1,Midwest,Online,ACH
TXN1000984,2022-06-19,CUST015418,P1003,Smartphone Max,Electronics,3,1022.98,0.0,Midwest,Online,Debit Card
TXN1000985,2024-05-09,CUST012241,P5003,Security Monitoring Plan,Software,1,174.86,0.1,South,Online,PayPal
TXN1000986,2025-04-22,CUST001662,P2002,Standing Desk,Furniture,2,578.29,0.2,West,Retail Store,Credit Card
TXN1000987,2025-12-14,CUST003342,P1001,Laptop Pro 14,Electronics,3,1387.17,0.0,West,Wholesale,Invoice
TXN1000988,2025-09-14,CUST006343,P2002,Standing Desk,Furniture,7,584.14,0.1,Midwest,Inside Sales,Credit Card
TXN1000989,2022-06-30,CUST012150,P5001,Project Management Suite,Software,1,35.51,0.0,West,Online,ACH
TXN1000990,2022-05-17,CUST013086,P4001,Running Shoes,Apparel,2,134.32,0.15,South,Retail Store,Credit Card
TXN1000991,2022-11-13,CUST008176,P4003,Travel Backpack,Apparel,1,98.38,0.0,South,Wholesale,Credit Card
TXN1000992,2023-02-28,CUST011429,P5001,Project Management Suite,Software,1,39.2,0.0,West,Online,Debit Card
TXN1000993,2025-07-14,CUST012116,P1003,Smartphone Max,Electronics,1,841.11,0.05,West,Retail Store,Credit Card
TXN1000994,2024-08-26,CUST010962,P5003,Security Monitoring Plan,Software,1,151.73,0.0,Midwest,Online,Debit Card
TXN1000995,2025-10-29,CUST014154,P3001,Coffee Maker,Home & Kitchen,5,119.25,0.0,South,Online,PayPal
TXN1000996,2023-09-29,CUST006670,P4001,Running Shoes,Apparel,5,124.49,0.0,West,Wholesale,Debit Card
TXN1000997,2023-09-17,CUST003900,P1001,Laptop Pro 14,Electronics,1,1477.68,0.15,West,Retail Store,ACH
TXN1000998,2023-02-27,CUST010180,P6002,Desk Organizer Set,Office Supplies,1,33.04,0.1,South,Online,PayPal
TXN1000999,2023-10-24,CUST009688,P2001,Office Chair,Furniture,1,228.99,0.15,South,Retail Store,Credit Card
